matchID,matchDuration,win,champID,champName,position,lane,role,side,dragons,heralds,barons,towers,kills,deaths,assists,vision,gold,level,minions,objDamage,turretDamage,champDamage,takenDamage,oppGold,oppLevel,oppMinions,gold@10,level@10,minions@10,oppGold@10,oppLevel@10,oppMinions@10
KR_5781771083,1382,True,7,Leblanc,MIDDLE,MIDDLE,SOLO,Red,2,1,1,8,16,1,7,14,14159,15,153,11498,7754,23226,12864,8871,12,168,4595,9,81,4188,9,95
KR_5255048203,1682908,True,8,Vladimir,MIDDLE,MIDDLE,SOLO,Red,2,1,1,9,9,4,6,17,12876,15,197,8134,6752,23159,24242,7945,13,143,3811,8,77,3411,8,74
KR_6018505281,1714,True,39,Irelia,TOP,TOP,SOLO,Blue,1,2,1,8,11,6,6,11,17327,17,240,15992,8571,26674,30193,9149,14,150,5788,9,86,3197,7,59
KR_5270932789,1137012,True,555,Pyke,UTILITY,NONE,SUPPORT,Blue,0,0,0,9,2,1,7,11,5900,10,18,727,727,3473,6287,5175,9,56,2897,7,12,3507,8,42
KR_6080686130,2062,False,350,Yuumi,UTILITY,BOTTOM,SUPPORT,Red,1,0,0,3,0,2,16,42,7241,13,3,809,718,9502,3731,8775,13,15,2528,6,1,2750,6,0
KR_6054741527,2077,True,266,Aatrox,TOP,TOP,SOLO,Blue,4,0,1,5,3,6,6,12,11676,16,192,13563,3935,25512,43376,14651,17,244,3612,9,72,3449,9,90
KR_5505513400,1294,True,412,Thresh,UTILITY,BOTTOM,SUPPORT,Blue,2,1,0,3,1,2,10,41,6003,11,29,940,699,5918,9735,4914,9,26,2329,7,17,2554,7,16
KR_5922441528,1579,False,57,Maokai,UTILITY,BOTTOM,SUPPORT,Blue,1,0,1,4,1,5,9,53,8328,12,47,1553,719,7374,19106,7450,12,20,3171,7,22,3154,6,2
KR_6066163048,2430,True,421,RekSai,JUNGLE,JUNGLE,NONE,Red,4,2,2,10,12,8,9,32,17980,18,31,56841,0,34797,54915,18825,18,93,3841,7,66,3792,7,57
KR_6088407391,1792,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Red,4,0,1,8,16,8,7,15,16499,15,174,14761,7642,29032,19185,12055,13,150,4335,7,81,4517,7,57
KR_5272519682,1069795,False,81,Ezreal,BOTTOM,NONE,SUPPORT,Blue,0,0,0,0,1,0,0,7,4986,9,105,648,0,7571,4125,6826,10,142,2992,7,65,4339,7,85
KR_5485139095,1601693,True,266,Aatrox,TOP,TOP,SOLO,Blue,1,0,1,7,4,7,3,12,9399,15,154,4030,4030,13321,27038,9152,12,174,3189,9,61,3825,7,76
KR_6048685713,1380,True,81,Ezreal,BOTTOM,MIDDLE,SUPPORT,Blue,3,1,0,9,10,5,8,12,13942,12,177,20002,11164,21274,10077,9187,11,138,5046,7,79,5073,7,76
KR_5701010230,1801,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Red,2,1,1,9,4,3,13,36,12882,15,223,12721,6032,15592,13496,11019,14,204,3901,7,88,3914,7,82
KR_5413063825,955635,False,523,Aphelios,BOTTOM,NONE,SUPPORT,Red,0,0,0,0,2,4,1,2,4290,7,63,353,353,3784,6133,6619,9,105,3693,6,63,3980,7,73
KR_5642774780,1225,False,245,Ekko,JUNGLE,JUNGLE,NONE,Red,0,0,0,0,6,7,8,7,9002,12,8,2232,0,11203,22787,11707,13,25,5032,9,60,4904,8,64
KR_5646255297,1769,False,122,Darius,TOP,TOP,SOLO,Red,2,0,0,3,8,7,2,22,12337,15,157,7826,5787,23702,26646,11222,15,79,3744,9,54,3100,9,56
KR_5875346263,1558,True,104,Graves,JUNGLE,JUNGLE,NONE,Red,4,0,1,8,9,1,4,36,12788,16,48,27942,2586,14814,15624,9139,12,25,4688,8,79,3627,7,57
KR_5112218004,1838033,True,141,Kayn,JUNGLE,JUNGLE,NONE,Red,4,0,0,11,18,8,6,23,15175,16,51,21399,4172,23655,31275,9246,14,55,4781,8,72,3295,6,32
KR_5489712033,1426271,True,876,Lillia,TOP,TOP,SOLO,Red,1,1,1,5,6,1,14,17,9508,14,133,5575,1561,15935,14015,6749,11,123,3218,8,63,3448,7,58
KR_6072133252,1939,True,104,Graves,JUNGLE,JUNGLE,NONE,Blue,2,1,1,6,12,5,12,56,16273,17,61,21495,5676,53755,46149,13582,15,29,6008,9,75,4089,8,73
KR_6085999217,917,False,246,Qiyana,MIDDLE,NONE,SUPPORT,Red,0,0,0,0,0,1,1,4,4789,10,118,1951,0,3141,5343,7989,11,128,3529,9,90,4659,9,106
KR_5989485340,1449,False,145,Kaisa,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,1,3,6,1,17,8068,11,137,762,762,9245,14449,10414,13,157,3961,6,68,3655,7,77
KR_4948373157,1492780,False,37618237,Udyr,JUNGLE,JUNGLE,NONE,Red,0,0,0,0,11,4,6,15,13736,15,83,6978,3461,22177,34451,10586,13,17,4635,8,66,3657,6,45
KR_6066391146,2518,False,523,Aphelios,BOTTOM,BOTTOM,CARRY,Blue,1,0,0,3,8,14,11,31,18124,18,288,6410,1531,38976,44616,19993,18,215,4503,7,72,4312,8,69
KR_5841748717,1763,True,53,Blitzcrank,UTILITY,BOTTOM,SUPPORT,Blue,4,1,0,11,0,5,21,69,7472,13,37,1478,76,7778,13297,6718,11,32,2586,6,15,2362,5,17
KR_6055287524,1979,True,104,Graves,TOP,TOP,SOLO,Blue,5,0,0,5,2,8,13,18,13387,17,243,12515,3194,27824,26732,14027,17,183,3392,8,72,3748,8,54
KR_5966629031,2018,True,112,Viktor,MIDDLE,MIDDLE,SOLO,Red,4,1,2,11,5,4,8,30,13685,18,207,11943,4348,33834,18656,12528,16,189,3915,9,81,3144,8,72
KR_4889030456,2076056,False,37749311,Ezreal,BOTTOM,BOTTOM,CARRY,Red,1,0,0,3,9,9,9,44,15016,16,229,9232,2660,39319,31425,13952,16,227,3942,7,82,3371,7,73
KR_5517731849,2104,True,238,Zed,MIDDLE,MIDDLE,SOLO,Blue,3,1,1,7,7,8,5,30,12890,16,200,6291,1112,21526,22020,12191,15,153,3719,8,77,3905,8,59
KR_6048582134,1475,True,875,Sett,TOP,TOP,SOLO,Red,3,0,0,3,8,5,3,13,10674,14,126,18485,3153,15355,18579,11143,13,145,4232,8,50,5618,9,73
KR_6025612249,1647,False,53,Blitzcrank,UTILITY,BOTTOM,SUPPORT,Blue,0,1,0,2,3,13,5,55,6660,10,21,2019,1722,6945,27673,12047,14,33,2718,6,14,3944,7,3
KR_6055845181,2278,False,84,Akali,MIDDLE,MIDDLE,DUO,Red,1,1,0,2,7,5,7,27,11911,16,151,754,518,17325,30597,20179,18,204,3699,7,62,4952,9,83
KR_5821449641,1286,True,360,Samira,BOTTOM,BOTTOM,SOLO,Blue,2,2,1,7,10,4,4,7,11080,13,131,6728,3239,12428,14068,9361,11,137,4462,7,62,4427,7,78
KR_6090074571,638,True,221,Zeri,BOTTOM,NONE,SUPPORT,Blue,0,1,0,1,0,2,0,3,2916,6,68,0,0,1831,4232,3151,6,1,2916,6,68,3151,6,1
KR_5746557632,955,True,84,Akali,TOP,NONE,SUPPORT,Blue,1,1,0,3,1,5,3,12,5582,11,109,139,139,10029,9656,5506,10,18,3716,9,84,3494,7,46
KR_5311582921,1680603,False,5,XinZhao,JUNGLE,JUNGLE,NONE,Red,0,0,0,1,2,7,6,16,9053,14,31,9748,0,10570,28342,13116,15,37,3259,7,57,4461,7,64
KR_6002188590,2136,True,4,TwistedFate,MIDDLE,MIDDLE,DUO,Blue,3,1,2,9,21,10,9,22,20483,18,189,27807,8452,44693,38471,13026,17,191,4934,7,75,4137,8,63
KR_5926096545,1366,False,166,Akshan,TOP,TOP,SOLO,Red,0,0,0,1,4,6,4,17,9105,13,164,1862,1427,11144,13388,10635,14,150,3927,9,69,4634,9,76
KR_6018112721,1172,True,3,Galio,UTILITY,NONE,SUPPORT,Red,0,0,0,8,2,5,22,29,8085,12,26,2640,2640,9421,14498,5587,9,21,4205,6,19,3156,5,17
KR_6015478790,1763,True,516,Ornn,TOP,TOP,SOLO,Blue,3,1,1,10,4,7,10,28,9735,15,128,5715,4817,12427,30218,11058,16,184,2945,7,40,3449,9,73
KR_5782125942,1703,True,11,MasterYi,JUNGLE,JUNGLE,NONE,Red,4,2,1,8,12,2,3,27,13350,16,62,60998,2575,20195,18880,10446,13,34,3746,7,65,3286,7,49
KR_6079165656,1393,True,19,Warwick,JUNGLE,JUNGLE,NONE,Blue,3,2,1,7,5,4,3,22,9093,12,23,43423,391,10380,22513,7598,12,40,4717,8,65,3519,8,70
KR_6069281198,1547,True,5,XinZhao,JUNGLE,JUNGLE,NONE,Red,4,2,1,5,9,4,6,26,11165,13,27,44896,1615,17161,28312,8260,12,23,4789,8,65,3444,7,54
KR_6087865455,1823,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Blue,3,1,1,10,1,4,8,18,9377,15,145,6348,1212,9471,15505,14665,15,174,2943,7,56,4811,7,48
KR_6025412467,1777,True,21,MissFortune,BOTTOM,BOTTOM,CARRY,Blue,2,1,1,7,23,8,6,41,19546,17,232,27603,8347,50485,27286,12148,14,216,5635,8,86,4353,6,61
KR_6090090335,1265,True,412,Thresh,UTILITY,BOTTOM,SOLO,Red,1,2,0,5,0,8,12,38,5321,9,27,182,0,4640,13504,6212,10,44,2399,6,14,3204,6,18
KR_6066004580,1741,False,112,Viktor,MIDDLE,MIDDLE,SOLO,Blue,0,0,0,0,1,7,4,17,8994,15,191,2295,149,23453,20424,11568,17,172,3503,9,76,3215,9,60
KR_5676202237,2104,True,875,Sett,TOP,TOP,SOLO,Red,3,1,1,8,12,6,11,28,15544,18,155,24135,6739,18604,30671,14575,17,200,3793,9,60,3243,8,60
KR_6061317865,2362,True,114,Fiora,TOP,TOP,SOLO,Blue,4,2,1,10,6,6,6,24,17204,18,286,37611,18558,35998,48999,17190,18,303,4136,8,74,4110,9,72
KR_5042277831,1265757,True,147,Seraphine,UTILITY,BOTTOM,SUPPORT,Red,2,1,0,3,2,1,8,54,5915,10,12,7164,1489,6015,5686,4316,10,47,3216,7,5,2258,5,16
KR_4956847307,920823,True,37552700,Riven,TOP,NONE,SUPPORT,Red,1,0,0,3,8,0,4,9,8290,12,115,3554,3554,9727,8805,3763,8,66,5563,9,81,2573,7,43
KR_5981091933,1443,False,64,LeeSin,JUNGLE,JUNGLE,NONE,Blue,1,0,0,0,7,8,3,22,9397,13,28,10360,0,12406,25287,12640,15,23,3837,7,37,5253,8,57
KR_5196208591,1898130,True,222,Jinx,BOTTOM,BOTTOM,CARRY,Blue,3,1,1,9,9,4,11,35,13317,14,157,17514,6875,23534,17871,9618,14,138,3842,6,69,3197,6,67
KR_6048185161,1573,False,236,Lucian,BOTTOM,BOTTOM,SOLO,Blue,1,2,0,6,4,6,9,25,10950,13,202,3349,1327,9477,14534,15846,15,192,4670,7,88,4806,7,77
KR_6077168741,1510,True,89,Leona,UTILITY,BOTTOM,SUPPORT,Red,2,1,1,10,2,1,17,43,8026,12,33,1313,737,5978,15132,5950,11,27,3260,7,14,3064,6,10
KR_6069244842,1584,True,119,Draven,BOTTOM,BOTTOM,CARRY,Blue,4,2,1,10,11,6,9,14,14715,15,155,17214,3628,21296,17272,16181,15,231,4444,7,71,5715,8,102
KR_5875157478,1669,False,76,Nidalee,JUNGLE,JUNGLE,NONE,Red,3,0,0,4,4,11,4,21,8503,12,11,19564,0,8008,29854,12229,15,14,4766,7,66,3710,8,63
KR_5485269298,1367255,True,51,Caitlyn,BOTTOM,BOTTOM,CARRY,Red,2,1,0,10,11,2,5,19,11857,13,177,10575,8084,15958,13141,9850,12,171,4676,8,97,3554,7,79
KR_5919305527,1230,True,203,Kindred,JUNGLE,JUNGLE,NONE,Blue,2,2,0,10,16,1,7,17,15127,14,44,45543,7391,17854,16156,8158,11,30,5779,8,69,4536,7,67
KR_5573571670,1363,False,50,Swain,MIDDLE,MIDDLE,CARRY,Blue,0,1,0,1,0,10,0,9,6243,11,124,690,368,8710,21197,12363,15,169,2833,7,56,4414,9,78
KR_6033963314,1043,True,101,Xerath,UTILITY,NONE,SUPPORT,Blue,2,1,0,2,3,3,2,10,5275,9,23,607,607,9689,6998,4421,8,17,3123,6,17,3089,6,14
KR_5434071833,1498472,False,48,Trundle,TOP,MIDDLE,DUO,Red,0,2,0,3,5,5,1,18,10110,13,160,9970,2712,17558,26453,8306,14,131,4649,8,78,2618,8,51
KR_6044114317,1220,True,89,Leona,UTILITY,BOTTOM,SUPPORT,Blue,2,1,0,7,4,1,15,38,6642,11,32,1130,54,5473,11915,4275,8,19,3615,7,18,2380,6,15
KR_6082229460,2107,False,18,Tristana,BOTTOM,JUNGLE,NONE,Red,0,0,0,2,5,3,5,29,15148,15,270,4734,2038,13228,28084,12501,15,184,4193,7,72,3246,6,45
KR_6100669725,1751,False,59,JarvanIV,JUNGLE,JUNGLE,NONE,Blue,1,2,0,4,2,11,12,23,10668,14,32,19310,975,14666,33488,8540,14,37,3834,7,63,2964,6,49
KR_5814230943,1182,True,82,Mordekaiser,TOP,NONE,SUPPORT,Blue,2,2,0,2,2,0,4,22,7055,12,156,6164,0,9733,10165,5108,11,106,3686,9,93,2994,8,63
KR_5105528312,1998435,True,26,Zilean,UTILITY,BOTTOM,SUPPORT,Red,2,0,1,6,8,2,18,67,11428,17,56,3993,2298,21309,17197,9284,14,35,3013,8,16,2842,7,15
KR_5957395783,1238,False,202,Jhin,BOTTOM,BOTTOM,CARRY,Red,1,0,0,0,0,1,6,11,6499,11,150,2166,552,6388,6219,7489,11,184,3376,7,81,3524,7,91
KR_6082377040,1141,True,236,Lucian,BOTTOM,NONE,SUPPORT,Red,2,2,0,2,5,4,4,10,7248,11,101,1632,1632,10863,10122,5257,10,92,3943,8,60,3215,7,59
KR_6081256126,1978,False,13,Ryze,MIDDLE,MIDDLE,SOLO,Red,1,0,0,3,3,8,3,28,12361,16,203,10607,2194,18036,29515,16975,18,248,2913,7,66,5169,9,83
KR_6077491110,2176,False,32,Amumu,JUNGLE,JUNGLE,NONE,Blue,2,0,0,4,4,7,17,37,11877,16,34,8712,73,17297,31298,13874,16,23,3376,7,58,3406,7,66
KR_5776892724,1448,False,11,MasterYi,JUNGLE,JUNGLE,NONE,Blue,2,0,0,4,10,7,2,24,11460,13,32,22197,1926,15213,20727,7902,12,10,4267,8,55,4008,7,70
KR_6051868134,1321,False,61,Orianna,MIDDLE,MIDDLE,DUO,Blue,0,0,0,0,2,7,1,10,8102,12,173,1818,1818,12569,16633,11491,14,137,3861,8,89,4847,8,69
KR_4959210935,1765822,True,37814848,Thresh,UTILITY,BOTTOM,SUPPORT,Red,4,0,1,9,6,6,23,33,10095,14,26,4099,2326,11407,17161,10250,12,40,3871,6,9,3480,6,16
KR_6072230523,1477,False,79,Gragas,TOP,TOP,SOLO,Red,1,0,0,0,4,6,4,11,9099,13,147,3071,1123,17634,25407,8634,13,101,3691,9,61,3970,8,71
KR_5659228510,1052,True,3,Galio,MIDDLE,NONE,SUPPORT,Red,2,1,0,2,2,3,2,11,5409,12,105,860,860,6381,8632,5756,11,108,3274,9,72,3490,9,74
KR_6004740872,1031,True,50,Swain,MIDDLE,NONE,SUPPORT,Blue,2,1,0,7,12,0,7,13,9780,12,131,3674,3339,22852,15945,3846,10,80,5828,9,89,2705,8,58
KR_5632679158,2203,False,25,Morgana,UTILITY,BOTTOM,SUPPORT,Blue,1,1,0,6,3,10,17,61,10441,16,33,1713,906,23842,26545,10290,16,23,2922,6,1,2553,6,14
KR_5907107745,2120,True,266,Aatrox,TOP,TOP,SOLO,Blue,3,2,2,8,3,9,17,23,11877,17,159,22426,3129,14705,31296,15120,17,225,2923,7,48,4863,9,77
KR_5996464513,1547,True,82,Mordekaiser,JUNGLE,JUNGLE,NONE,Blue,3,1,0,6,6,1,5,15,10779,15,40,32012,1823,14336,22602,7991,12,17,4112,7,67,3356,7,67
KR_6048009536,1344,False,22,Ashe,BOTTOM,BOTTOM,SOLO,Blue,0,2,0,2,3,6,5,14,8189,10,122,4355,0,14157,12008,14767,12,166,3194,6,61,6178,7,76
KR_4842173320,1315013,True,37683774,Yone,MIDDLE,MIDDLE,SOLO,Red,0,1,1,9,19,5,2,11,15223,16,143,41540,11127,40377,19542,7735,12,73,5886,10,73,2985,7,37
KR_6079582331,1896,False,110,Varus,BOTTOM,BOTTOM,CARRY,Blue,2,1,1,4,7,7,9,15,12408,15,147,11889,683,23279,25343,18001,15,186,3452,7,48,4422,7,69
KR_6087876842,1657,True,51,Caitlyn,BOTTOM,BOTTOM,CARRY,Red,2,2,1,10,9,4,10,17,14076,15,179,20949,7523,20944,18690,8599,13,139,4721,7,93,2887,7,59
KR_6050475864,941,True,15,Sivir,BOTTOM,NONE,SUPPORT,Red,2,0,0,2,5,4,7,1,7462,9,129,6440,5772,8596,9747,5685,8,93,5054,7,85,3493,6,57
KR_5389997738,1165765,True,412,Thresh,UTILITY,NONE,SUPPORT,Red,3,0,0,4,2,1,13,46,5534,9,30,623,623,3303,6699,3799,8,22,3042,7,16,2278,6,18
KR_6014927269,932,True,777,Yone,MIDDLE,NONE,SUPPORT,Red,2,1,0,5,1,2,1,6,6635,10,124,6520,5137,4797,6398,2178,1,0,3968,8,85,1623,1,0
KR_6066511784,916,True,157,Yasuo,MIDDLE,NONE,SUPPORT,Blue,2,1,0,3,1,2,2,7,5580,10,100,1686,1686,5222,7005,4712,10,84,3284,9,76,3231,8,68
KR_5405047191,1234043,False,59,JarvanIV,JUNGLE,JUNGLE,NONE,Blue,0,1,0,1,1,2,2,12,5922,10,10,5216,270,4405,12360,6155,11,14,3137,7,50,3091,7,70
KR_5770101309,2470,True,35,Shaco,UTILITY,BOTTOM,SOLO,Blue,3,1,1,8,6,3,17,80,12297,16,46,4220,966,10033,26834,9655,14,34,2447,6,6,2737,7,6
KR_5824343919,1375,True,145,Kaisa,BOTTOM,BOTTOM,CARRY,Red,1,2,1,7,6,2,8,16,12195,13,210,22971,6545,15421,10761,8937,12,158,5266,7,97,3431,7,71
KR_6073985268,970,True,68,Rumble,MIDDLE,NONE,SUPPORT,Blue,1,1,0,6,3,3,3,16,7188,12,124,1381,0,11071,8681,9454,11,134,4411,10,93,4005,9,87
KR_5781913400,1500,True,64,LeeSin,JUNGLE,JUNGLE,NONE,Red,3,2,1,7,9,6,11,30,11683,14,29,31006,435,15979,26576,9304,12,26,4041,7,55,4566,7,43
KR_6059017849,1559,True,103,Ahri,UTILITY,MIDDLE,SUPPORT,Blue,4,2,0,11,5,2,8,81,9710,13,78,9263,4208,13755,12088,7558,13,52,3010,6,11,3370,6,12
KR_6087633767,1674,True,266,Aatrox,TOP,TOP,DUO,Red,2,1,0,7,10,2,10,15,13279,16,161,13650,6340,23667,23007,8369,13,165,4750,9,75,3230,8,73
KR_5944927128,1409,True,34,Anivia,MIDDLE,MIDDLE,DUO,Blue,2,1,0,8,8,0,5,12,11235,15,191,7275,6475,16692,13093,8663,13,161,3636,9,75,3350,9,80
KR_6007798417,1446,False,238,Zed,MIDDLE,MIDDLE,SOLO,Red,0,0,0,2,2,10,5,2,7103,11,94,710,445,10004,17590,10160,14,39,3968,7,56,4275,8,66
KR_6066193635,2265,True,51,Caitlyn,BOTTOM,BOTTOM,CARRY,Red,2,0,1,8,5,15,10,28,14733,17,207,13796,10623,31144,36624,18308,18,174,3650,7,70,3459,7,59
KR_5828457262,1059,True,13,Ryze,MIDDLE,NONE,DUO,Red,1,1,0,3,4,0,4,19,8220,12,185,1996,1996,6677,8306,6146,11,155,4583,9,111,3675,9,100
KR_5712266508,1768,True,555,Pyke,UTILITY,BOTTOM,SUPPORT,Red,4,1,1,11,7,5,26,67,13658,15,25,5793,700,18254,21756,6922,12,16,4068,7,12,2177,5,1
KR_4886703941,2040738,True,37290552,Lillia,JUNGLE,JUNGLE,NONE,Blue,3,1,1,8,5,2,17,49,13884,18,49,30021,1467,17988,31176,12296,16,46,3788,8,73,3456,7,64
KR_5800414134,1804,True,222,Jinx,BOTTOM,BOTTOM,CARRY,Red,3,2,1,7,5,4,17,24,12730,15,225,13716,5012,18571,13905,13499,15,223,3954,7,91,3607,7,90
KR_5807752533,1827,True,142,Zoe,UTILITY,BOTTOM,SUPPORT,Blue,2,1,0,9,2,6,16,64,8310,13,54,2080,703,12276,15278,7047,12,35,2799,6,22,2452,7,21
KR_5842560976,1421,True,16,Soraka,UTILITY,BOTTOM,SUPPORT,Blue,3,2,1,9,0,4,16,45,7216,12,16,1797,752,5754,10035,6604,11,49,2913,7,3,3018,7,25
KR_6053348273,1858,True,91,Talon,JUNGLE,JUNGLE,NONE,Red,3,0,1,10,16,6,8,21,19174,17,40,40046,2608,31871,41665,13267,15,100,4585,7,63,4626,7,49
KR_5092884000,925628,True,429,Kalista,TOP,NONE,DUO,Blue,2,1,0,8,18,2,2,0,11959,12,116,20521,7047,20902,14719,3368,8,32,6807,10,93,2605,6,29
KR_5999105866,978,True,26,Zilean,UTILITY,NONE,SUPPORT,Red,0,1,0,2,0,1,2,10,3504,9,27,148,148,2255,7712,3628,8,20,2147,6,16,2449,6,16
KR_6008944554,1304,True,29,Twitch,BOTTOM,MIDDLE,SUPPORT,Blue,2,2,0,9,9,4,7,2,11033,12,155,5673,5673,14863,12610,4507,10,56,4325,8,74,2494,7,41
KR_5496871434,1647,True,104,Graves,JUNGLE,JUNGLE,NONE,Red,2,1,1,8,5,7,7,21,9828,15,20,31872,1532,12132,23205,11541,14,37,3028,6,48,4276,8,74
KR_6088696669,1393,False,81,Ezreal,BOTTOM,TOP,SOLO,Red,0,1,0,3,7,9,3,5,10628,11,136,4167,2885,24233,20287,11831,13,138,4921,7,79,4320,8,48
KR_5598917500,1394,True,876,Lillia,JUNGLE,JUNGLE,NONE,Blue,1,0,0,5,3,3,5,14,7842,13,18,12853,903,10779,21374,8570,12,16,3149,7,53,3689,7,55
KR_6088523820,983,True,202,Jhin,BOTTOM,NONE,SUPPORT,Blue,2,1,0,2,2,0,6,16,6303,9,110,3745,2274,5435,5259,4765,9,94,3393,6,64,3170,7,68
KR_5007085311,1851741,False,37421626,Ezreal,BOTTOM,BOTTOM,CARRY,Blue,2,0,0,2,3,8,7,18,10620,15,214,6268,2939,20468,24697,14030,16,217,4013,7,96,3522,7,74
KR_5460560942,1513541,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Blue,3,1,0,9,9,3,9,19,11250,12,160,14547,8012,17515,10902,8919,12,147,3847,7,81,3713,6,71
KR_5407077934,928095,True,240,Kled,TOP,NONE,SUPPORT,Red,2,1,0,5,4,3,8,5,6919,11,93,4333,4333,9509,14229,4576,10,77,5302,9,73,3368,8,56
KR_5481689328,1361833,False,29,Twitch,BOTTOM,BOTTOM,CARRY,Red,0,0,0,0,1,6,5,9,6385,11,124,2493,0,5482,11569,11854,13,213,3165,7,73,5191,8,94
KR_5427340592,1804146,True,82,Mordekaiser,TOP,TOP,SOLO,Blue,1,2,1,9,7,7,5,25,12253,15,165,10522,1442,23765,23050,10133,15,176,3911,8,58,2992,8,50
KR_5901211084,2233,False,54,Malphite,TOP,MIDDLE,DUO,Blue,4,2,0,8,7,8,9,24,14449,17,201,5741,5185,24019,37144,12802,18,119,3454,9,67,3571,8,42
KR_6066470773,1223,False,147,Seraphine,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,0,1,12,8,17,5425,9,6,782,588,4693,20644,7323,11,29,3286,6,2,3172,6,11
KR_6001527357,1613,False,112,Viktor,MIDDLE,MIDDLE,SOLO,Blue,1,2,0,4,4,5,11,28,10201,14,170,3514,1173,26984,19728,10335,13,41,4572,9,84,3830,7,64
KR_5491725199,2086832,False,106,Volibear,JUNGLE,JUNGLE,NONE,Red,3,0,0,4,10,7,6,33,12623,15,24,17165,517,22236,37173,12133,15,6,3357,7,61,3747,7,56
KR_5713934871,2143,False,56,Nocturne,JUNGLE,JUNGLE,NONE,Red,3,1,0,6,5,6,5,31,12257,16,31,27195,0,12800,43025,15093,17,64,3632,7,73,3472,7,76
KR_4894961977,1751271,False,37421626,Sion,TOP,TOP,SOLO,Blue,2,0,0,3,5,8,6,9,10433,15,160,3567,3218,25259,34595,15951,17,171,3181,8,58,3899,7,87
KR_6017264467,2097,True,92,Riven,TOP,JUNGLE,NONE,Red,4,1,1,10,19,4,13,25,19575,18,206,13399,8812,49877,50786,13631,17,215,4896,9,91,2917,8,62
KR_5952174017,1811,False,83,Yorick,MIDDLE,MIDDLE,DUO,Red,0,1,0,6,3,2,1,29,11231,15,178,6477,6477,20687,18232,11735,16,170,3434,9,70,3200,8,65
KR_5999667942,966,True,157,Yasuo,MIDDLE,NONE,SUPPORT,Red,2,1,0,3,4,3,2,9,7474,12,135,1369,1369,10859,10461,5301,10,101,4152,9,82,3604,8,73
KR_6058809493,1161,False,64,LeeSin,MIDDLE,NONE,SUPPORT,Blue,0,0,0,0,0,4,3,9,5410,11,116,0,0,6152,13014,8723,12,118,3378,8,79,3735,8,69
KR_6016924297,1595,True,26,Zilean,MIDDLE,MIDDLE,SOLO,Red,4,2,1,9,7,1,12,14,11942,16,163,11127,3808,21946,7484,8517,14,129,4599,9,98,2890,9,59
KR_6052640814,1495,False,122,Darius,TOP,MIDDLE,DUO,Red,1,1,0,3,15,3,0,12,13617,15,167,3977,3977,19351,21987,8270,13,124,5719,9,84,3256,8,66
KR_5983526674,2251,False,63,Brand,UTILITY,MIDDLE,SUPPORT,Blue,0,0,1,3,12,11,13,70,15271,17,82,8475,1691,34994,28653,10051,17,36,4803,7,9,2358,6,14
KR_6044270344,1835,False,84,Akali,TOP,TOP,SUPPORT,Blue,0,1,0,2,11,5,7,15,13462,17,211,7134,2615,37468,31449,10171,15,165,4377,10,82,2740,8,60
KR_6091596280,1197,False,114,Fiora,TOP,NONE,SUPPORT,Red,0,1,0,0,0,5,0,7,5416,10,131,135,0,5589,13438,9708,13,125,3149,8,81,4367,9,75
KR_5989984224,1761,True,157,Yasuo,MIDDLE,MIDDLE,SOLO,Blue,3,1,2,7,8,4,9,32,14864,17,242,20905,6416,20448,22288,10696,15,184,4106,9,87,3679,8,77
KR_5999587232,1616,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Blue,1,0,0,0,11,7,4,14,11629,15,162,2380,1418,25185,23631,10015,13,160,4334,7,71,3102,6,60
KR_5967043133,1481,True,19,Warwick,TOP,TOP,SOLO,Red,3,2,1,8,6,2,1,17,10523,15,180,2980,2980,11351,21268,7976,14,179,3075,8,73,3115,9,68
KR_5077486830,1290050,True,79,Gragas,JUNGLE,JUNGLE,NONE,Blue,2,2,0,5,6,0,7,21,9351,13,14,26580,0,12260,19967,5927,10,17,4353,8,76,3048,6,47
KR_5963729044,1796,True,55,Katarina,MIDDLE,MIDDLE,SOLO,Blue,3,1,0,9,12,9,4,26,14405,16,171,4603,2940,27481,29982,14033,16,199,3754,8,57,4413,8,65
KR_6096000593,1935,True,2,Olaf,TOP,TOP,SOLO,Red,4,2,2,8,12,5,8,17,16708,18,230,26086,9500,30031,26528,9989,15,133,4146,9,77,3412,8,56
KR_5898968327,1715,True,555,Pyke,UTILITY,BOTTOM,SUPPORT,Blue,2,1,0,7,21,4,15,114,19878,14,43,5397,3831,24446,20522,12175,13,136,3746,7,17,3297,6,45
KR_6081939336,2163,False,43,Karma,UTILITY,BOTTOM,SUPPORT,Blue,4,1,0,4,1,10,19,48,10737,17,66,3879,803,13565,25611,8570,14,28,3085,6,9,1965,5,2
KR_5231934565,1877351,False,25,Morgana,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,5,1,9,10,46,7766,13,17,77,77,8357,23649,12332,16,65,2354,6,1,3456,6,8
